customer_id,age,gender,tenure,num_claims,claim_amount_total,policy_type,premium,payment_method,region,previous_renewals,satisfaction_score,has_complaint,churn
102057,62,M,11,2,15292.32,standard,3224.65,cash,east,10,4.3,0,0
102058,37,F,2,1,9872.93,basic,3658.94,credit_card,south,2,5.9,0,0
102059,34,M,12,1,3225.33,standard,4011.03,credit_card,east,11,7.7,0,0
102060,21,M,1,0,4537.14,standard,2866.33,bank_transfer,west,2,4.4,0,0
102061,31,F,12,0,3670.44,basic,3192.85,credit_card,east,13,4.6,0,0
102062,20,M,7,3,3795.23,standard,2820.4,credit_card,west,8,6.8,0,1
102063,75,M,14,1,6355.89,standard,3651.38,cash,east,16,6.8,0,0
102064,72,F,8,1,2516.73,premium,5350.54,credit_card,north,9,8.4,0,0
102065,21,F,10,0,5017.97,standard,2352.28,cash,west,9,7.7,0,0
102066,41,M,2,3,3942.96,standard,3158.46,bank_transfer,south,4,6.1,0,0
102067,51,M,6,1,973.08,standard,2921.15,bank_transfer,south,5,5.9,1,0
102068,47,F,13,0,7673.71,standard,3285.51,bank_transfer,east,11,5.4,0,1
102069,36,M,14,2,11674.99,premium,4727.07,credit_card,south,12,8.1,0,0
102070,48,F,8,0,628.93,standard,2923.97,credit_card,south,6,7.5,0,0
102071,77,M,19,2,3112.59,basic,3035.59,credit_card,north,18,7.1,0,0
102072,77,M,10,0,13254.42,basic,3156.27,cash,south,10,9.8,0,0
102073,36,M,6,2,126.64,standard,2968.69,credit_card,east,5,5.6,0,0
102074,66,F,11,1,3027.79,basic,3289.83,credit_card,south,9,7.2,0,0
102075,80,F,18,2,2946.86,standard,2923.13,bank_transfer,west,18,6.6,0,0
102076,39,F,17,1,299.42,basic,2932.58,credit_card,west,19,7.5,0,0
102077,41,F,12,2,2393.54,standard,3257.4,credit_card,west,13,7.3,0,0
102078,47,M,10,0,7600.1,standard,2783.29,bank_transfer,east,10,4.9,1,0
102079,75,M,0,1,669.83,premium,4699.82,bank_transfer,south,0,7.0,0,0
102080,48,F,5,1,7752.12,premium,5140.68,credit_card,east,5,6.0,0,0
102081,81,F,1,0,15500.3,standard,3623.4,credit_card,west,2,5.9,0,0
102082,36,F,12,0,10751.3,basic,2838.05,bank_transfer,west,14,8.4,0,1
102083,65,F,12,1,10760.97,basic,2534.68,credit_card,east,11,7.7,0,0
102084,62,M,18,1,5970.77,standard,3202.72,bank_transfer,south,18,5.4,0,0
102085,72,M,8,0,9856.92,standard,3080.67,credit_card,east,6,6.8,0,0
102086,72,F,18,0,2140.69,basic,3991.78,credit_card,north,19,9.0,0,0
102087,35,M,0,1,3074.03,standard,3163.67,cash,north,0,6.4,0,0
102088,80,M,7,1,1935.12,premium,5172.67,credit_card,east,7,7.5,0,0
102089,64,F,13,0,6773.4,standard,3386.74,credit_card,east,13,8.2,0,0
102090,74,M,15,1,1117.05,standard,3134.15,bank_transfer,east,13,7.5,0,0
102091,62,F,3,2,14555.45,standard,2579.38,bank_transfer,south,3,4.8,0,0
102092,50,M,17,1,9646.14,premium,5845.63,cash,west,17,10.0,0,0
102093,34,F,13,1,4341.62,basic,3078.04,bank_transfer,north,15,7.8,0,0
102094,21,F,8,0,5779.41,basic,3594.69,bank_transfer,south,6,7.8,0,0
102095,37,F,14,1,4549.78,standard,3163.0,bank_transfer,south,14,8.0,0,0
102096,64,M,2,2,3927.63,standard,3389.0,credit_card,west,3,6.6,0,0
102097,32,M,3,4,7622.85,standard,3446.5,credit_card,north,2,4.9,0,0
102098,64,M,17,0,847.23,standard,3123.29,credit_card,south,16,5.9,0,0
102099,26,M,13,1,1814.34,standard,3202.29,credit_card,west,15,4.7,0,0
102100,33,F,14,0,2135.23,basic,3403.65,bank_transfer,south,12,5.3,0,0
102101,78,M,7,0,4356.82,standard,3481.96,credit_card,north,8,8.1,0,0
102102,27,M,9,1,8704.43,premium,4669.57,credit_card,east,7,9.3,1,0
102103,67,M,11,1,9519.75,standard,3969.84,cash,south,10,5.1,0,1
102104,20,F,8,0,2206.72,standard,2922.58,credit_card,south,9,6.3,0,0
102105,68,M,7,0,3785.82,premium,4858.19,credit_card,south,6,7.3,0,0
102106,36,F,16,0,6390.17,premium,5882.55,bank_transfer,north,15,9.8,0,0
102107,59,F,8,0,5587.82,basic,2903.09,credit_card,east,6,7.5,0,0
102108,52,F,12,0,8693.87,basic,3489.89,credit_card,east,12,8.0,0,0
102109,63,F,13,0,5275.65,premium,4885.68,bank_transfer,south,15,9.6,0,0
102110,43,M,4,2,4760.02,standard,3298.65,credit_card,south,5,4.9,0,0
102111,81,F,8,0,2790.42,standard,2893.91,credit_card,west,10,7.9,1,0
102112,54,M,15,0,2778.58,premium,5247.83,credit_card,south,16,8.1,1,1
102113,66,F,18,2,4034.18,standard,3724.98,bank_transfer,west,17,6.4,0,0
102114,38,F,6,0,4293.76,standard,2587.61,cash,west,7,6.3,0,0
102115,81,M,11,1,6848.54,basic,3542.02,bank_transfer,north,12,8.0,0,1
102116,22,M,1,0,4615.33,standard,2968.6,cash,south,0,7.0,1,0
102117,21,M,17,0,6696.39,basic,3636.54,credit_card,south,19,7.7,0,0
102118,56,F,17,2,13638.28,basic,2651.88,credit_card,north,19,7.9,0,0
102119,52,M,15,0,1125.38,standard,3290.47,bank_transfer,east,16,4.3,1,0
102120,18,M,10,1,6777.41,premium,4962.64,credit_card,west,10,5.6,0,0
102121,41,M,1,0,1421.87,premium,4753.54,credit_card,east,1,6.7,0,1
102122,74,M,13,0,2617.1,premium,4808.69,bank_transfer,west,15,7.0,1,1
102123,58,F,3,0,3479.07,basic,3029.9,credit_card,south,4,6.5,0,0
102124,71,F,6,2,7782.18,standard,2505.66,credit_card,east,8,6.6,0,0
102125,63,M,1,3,2788.44,basic,2436.11,bank_transfer,north,0,5.1,0,1
102126,77,M,13,0,3219.01,standard,2495.85,credit_card,west,12,7.0,0,0
102127,77,M,6,3,10263.4,standard,2465.1,cash,north,4,8.1,0,0
102128,74,M,8,1,6639.8,premium,4832.98,bank_transfer,west,7,6.8,0,0
102129,48,F,7,0,2032.9,basic,2586.16,cash,north,8,5.4,1,0
102130,41,M,8,2,6350.49,standard,2789.99,credit_card,north,9,7.0,0,0
102131,53,M,6,1,624.51,basic,2687.3,credit_card,west,4,6.8,0,0
102132,47,F,18,0,5697.88,basic,3062.39,bank_transfer,north,16,10.0,0,1
102133,41,F,16,2,9180.19,basic,3203.01,bank_transfer,west,16,5.2,0,0
102134,47,M,12,0,5901.72,standard,2999.2,bank_transfer,east,10,7.9,0,0
102135,24,M,10,0,9489.29,basic,3392.29,bank_transfer,east,12,7.1,0,0
102136,52,M,17,0,4682.77,standard,2935.88,credit_card,east,16,8.3,0,1
102137,72,F,16,0,9774.91,standard,3624.8,cash,east,16,6.4,0,0
102138,31,F,15,0,5751.27,basic,2495.49,bank_transfer,west,17,9.4,1,0
102139,27,M,9,1,147.77,standard,3223.08,cash,west,11,5.8,0,0
102140,33,M,3,3,7862.33,standard,2484.83,credit_card,south,1,9.7,0,1
102141,71,F,3,0,7527.53,premium,4455.35,credit_card,south,3,6.2,0,0
102142,61,F,10,0,7902.05,basic,3266.08,bank_transfer,north,11,5.7,1,0
102143,62,F,7,0,84.9,basic,3062.33,credit_card,south,8,4.4,0,0
102144,73,M,8,2,3024.66,basic,3744.02,credit_card,west,6,9.6,0,0
102145,74,M,15,1,6865.34,standard,2976.3,bank_transfer,south,14,7.4,0,0
102146,38,M,9,2,1427.04,basic,2847.85,credit_card,east,7,7.6,0,0
102147,67,M,8,1,2816.18,basic,2628.88,bank_transfer,south,7,5.9,0,0
102148,50,F,2,0,2882.66,premium,4965.69,cash,west,4,6.9,0,0
102149,24,M,1,0,1595.94,basic,3403.11,credit_card,west,1,9.6,0,0
102150,32,M,8,0,6450.86,standard,2617.4,cash,north,9,8.0,0,0
102151,49,F,12,0,6087.58,standard,2812.49,credit_card,west,14,10.0,0,0
102152,37,M,5,1,4634.6,basic,3027.36,credit_card,south,3,10.0,0,1
102153,32,F,3,0,3270.49,standard,3429.91,credit_card,west,3,7.5,0,0
102154,65,M,13,1,10821.92,standard,3110.99,credit_card,east,14,8.2,0,0
102155,38,F,10,1,24.31,basic,3481.39,credit_card,south,12,3.7,0,1
102156,59,M,1,1,1056.66,standard,3020.99,bank_transfer,south,0,7.2,0,0
102157,43,F,2,2,1158.01,standard,3208.46,credit_card,south,1,5.3,0,0
102158,31,M,4,0,5216.41,standard,2971.92,credit_card,south,4,7.2,0,0
102159,74,M,6,1,8669.32,basic,2642.61,credit_card,west,5,6.5,0,0
102160,54,F,10,0,11271.05,premium,5484.97,cash,east,10,7.5,0,0
102161,75,M,11,0,4147.4,premium,5353.56,bank_transfer,east,10,10.0,0,0
102162,38,M,10,2,3990.46,basic,3265.68,credit_card,west,12,6.3,0,0
102163,20,F,18,1,4336.51,basic,2940.94,bank_transfer,north,19,4.9,0,0
102164,54,F,12,0,3830.17,premium,4434.11,bank_transfer,north,10,7.8,0,0
102165,66,M,3,2,5590.82,standard,3213.29,credit_card,east,4,5.5,0,1
102166,36,M,13,1,1626.23,basic,2595.64,credit_card,north,13,8.2,0,0
102167,29,M,11,1,10170.07,basic,2909.16,credit_card,east,10,5.7,0,0
102168,78,M,1,0,5101.31,basic,3147.39,credit_card,north,2,8.1,0,0
102169,58,F,7,0,8630.14,premium,4385.73,bank_transfer,north,5,8.0,0,0
102170,50,F,18,0,3171.6,basic,3347.9,credit_card,south,16,7.8,0,1
102171,67,M,12,1,3527.02,standard,2955.1,credit_card,east,13,4.8,0,0
102172,50,F,0,2,4720.41,standard,2839.01,bank_transfer,north,0,5.4,0,1
102173,41,F,4,2,10413.14,basic,2285.94,bank_transfer,north,4,6.7,0,0
102174,78,F,10,0,1147.87,basic,3062.07,bank_transfer,south,12,5.9,1,0
102175,78,M,10,1,980.57,standard,3587.94,credit_card,west,9,7.9,0,0
102176,45,M,12,0,4567.8,basic,3108.36,credit_card,north,14,7.1,1,0
102177,75,F,1,2,8941.67,standard,3755.27,credit_card,north,2,8.0,0,0
102178,60,M,18,1,1241.42,basic,2838.26,credit_card,north,19,4.8,0,0
102179,58,M,15,1,4687.11,standard,4116.8,bank_transfer,north,16,8.7,0,0
102180,56,M,4,1,8226.0,standard,3389.29,bank_transfer,west,4,6.4,0,0
102181,66,M,13,2,6592.69,basic,3894.41,credit_card,west,14,6.1,0,0
102182,34,M,18,0,200.73,premium,6038.17,credit_card,north,17,7.4,0,0
102183,82,F,4,0,3532.5,standard,3264.95,credit_card,south,3,8.0,0,0
102184,22,M,8,0,5265.77,basic,2565.85,bank_transfer,north,8,4.1,1,1
102185,19,M,11,0,2417.6,premium,5288.07,bank_transfer,north,9,7.2,0,1
102186,39,F,15,2,7690.97,standard,2498.51,bank_transfer,west,17,3.6,0,0
102187,74,M,18,1,8295.6,basic,3757.55,credit_card,north,17,6.2,0,0
102188,83,M,14,1,5609.03,standard,4098.46,bank_transfer,east,13,6.5,0,0
102189,33,F,16,0,6337.1,standard,3485.37,bank_transfer,west,17,8.2,0,0
102190,68,M,14,0,1201.18,standard,3040.3,bank_transfer,east,12,9.0,0,0
102191,56,F,2,1,1116.05,standard,3408.86,credit_card,north,3,6.1,0,0
102192,57,F,16,0,9114.07,basic,3649.5,bank_transfer,south,16,4.4,1,0
102193,55,M,12,1,7679.09,premium,5352.01,credit_card,north,14,6.9,0,0
102194,77,M,8,0,4120.66,basic,3345.32,credit_card,west,10,4.3,1,0
102195,76,F,12,1,1995.85,standard,2901.86,credit_card,east,13,3.6,1,1
102196,27,M,15,2,8428.89,basic,3400.79,bank_transfer,east,17,5.0,0,0
102197,81,F,18,0,3902.87,premium,5603.81,credit_card,south,20,5.0,0,0
102198,80,F,13,1,5333.49,basic,3153.65,credit_card,north,11,4.8,0,0
102199,66,M,7,1,6465.92,standard,2940.2,credit_card,east,6,7.3,0,0
102200,81,M,18,3,8511.27,basic,3351.08,bank_transfer,east,18,4.5,0,1
102201,49,M,2,0,2346.94,standard,3105.38,credit_card,south,0,8.3,0,0
102202,24,M,17,1,503.37,basic,3353.41,credit_card,west,15,7.7,0,0
102203,38,F,15,1,7016.22,standard,3404.78,bank_transfer,east,16,6.8,0,0
102204,37,F,13,0,1475.07,standard,3244.84,credit_card,east,14,6.3,0,0
102205,43,F,15,0,7974.06,basic,3447.89,bank_transfer,south,16,7.5,0,0
102206,32,M,16,2,2630.14,standard,3582.13,bank_transfer,south,16,8.7,0,0
102207,31,F,19,1,9428.57,standard,3308.02,credit_card,south,20,7.1,0,0
102208,44,F,10,0,1277.72,basic,3147.15,credit_card,west,9,6.9,0,0
102209,57,F,12,0,4593.81,standard,3102.33,credit_card,east,12,6.9,0,0
102210,75,M,10,0,219.73,premium,4862.1,credit_card,east,12,7.7,0,0
102211,45,F,3,1,3413.51,premium,5013.78,cash,west,3,7.2,1,0
102212,43,F,13,1,244.15,premium,4329.12,cash,north,15,7.5,0,1
102213,80,M,4,2,11739.56,basic,3207.62,bank_transfer,west,2,3.6,0,0
102214,83,F,3,0,504.88,basic,3791.97,credit_card,north,5,8.9,0,0
102215,42,M,0,2,3884.35,premium,4752.43,credit_card,north,0,6.4,0,0
102216,20,M,13,1,2737.02,basic,3756.57,credit_card,south,12,8.2,0,0
102217,61,F,6,0,7022.04,basic,3152.88,credit_card,west,5,3.4,0,0
102218,59,M,9,0,3886.42,standard,2716.72,credit_card,east,11,4.2,1,0
102219,23,F,1,0,954.27,premium,4569.09,credit_card,east,1,9.2,0,1
102220,56,F,9,2,7199.69,basic,3304.49,bank_transfer,west,11,6.0,0,0
102221,69,M,2,1,3995.72,standard,2789.71,credit_card,west,4,5.7,0,0
102222,40,M,7,0,1741.25,standard,3856.26,credit_card,north,5,6.1,0,0
102223,67,F,9,0,8149.37,standard,3068.03,credit_card,south,9,7.0,0,0
102224,60,F,7,0,5590.41,standard,2575.78,credit_card,east,9,10.0,0,0
102225,36,F,13,0,4776.69,basic,3128.66,credit_card,north,14,2.7,1,0
102226,68,F,17,0,2509.08,basic,2633.02,credit_card,south,18,5.3,0,0
102227,28,M,8,0,3912.1,standard,2270.25,bank_transfer,east,9,5.4,0,0
102228,29,M,8,0,2491.98,standard,3117.6,credit_card,west,10,8.9,0,0
102229,25,F,3,1,181.81,standard,2990.73,bank_transfer,north,3,8.6,0,0
102230,41,M,2,3,3006.81,standard,3235.87,bank_transfer,south,0,5.2,0,1
102231,58,M,13,1,3575.18,standard,3140.37,credit_card,north,14,7.7,0,0
102232,53,F,13,1,317.89,basic,4085.88,credit_card,north,15,5.7,0,0
102233,72,F,15,0,6420.63,premium,5361.13,credit_card,east,17,9.4,0,0
102234,26,F,4,0,4999.8,standard,3566.2,cash,west,4,7.6,0,0
102235,64,M,19,1,5692.29,standard,3471.94,credit_card,north,21,6.1,0,0
102236,32,F,14,1,5029.46,basic,3538.57,credit_card,east,14,2.9,1,0
102237,65,F,8,1,2658.16,standard,3455.72,bank_transfer,east,6,6.0,0,0
102238,59,F,6,2,6686.32,basic,3453.99,credit_card,south,4,5.4,1,0
102239,77,F,12,0,3729.78,standard,3103.48,bank_transfer,south,14,6.9,0,1
102240,29,M,7,1,3637.99,basic,3616.76,credit_card,south,6,6.6,0,0
102241,19,F,11,1,7708.36,standard,2671.08,credit_card,north,9,5.9,0,0
102242,24,F,3,0,307.88,standard,3808.32,credit_card,east,3,6.3,0,0
102243,20,M,15,0,5308.63,basic,2917.06,credit_card,east,17,8.4,0,0
102244,20,M,5,0,526.74,premium,4821.91,credit_card,west,4,5.1,0,0
102245,44,F,4,2,3351.29,standard,2511.56,bank_transfer,south,2,4.6,0,1
102246,57,M,0,0,4080.71,basic,2930.86,credit_card,east,0,6.3,0,0
102247,50,M,13,0,5361.86,standard,3401.68,cash,east,15,5.6,0,0
102248,18,M,8,0,4269.79,standard,3445.33,credit_card,east,8,7.6,0,0
102249,25,M,17,2,1592.88,standard,3422.28,credit_card,west,19,4.6,0,0
102250,49,M,5,2,2624.55,standard,3870.51,credit_card,south,4,5.3,0,0
102251,65,M,14,2,13382.84,basic,3205.04,credit_card,south,14,7.2,0,0
102252,21,F,15,1,1323.01,basic,3415.96,credit_card,north,15,7.7,0,0
102253,36,F,7,2,1506.11,premium,5792.09,bank_transfer,north,5,6.2,0,0
102254,49,F,18,1,4960.73,basic,3837.66,bank_transfer,north,18,6.4,0,0
102255,26,M,4,2,3276.49,premium,4892.47,credit_card,west,2,5.5,0,0
102256,29,F,13,2,3128.73,standard,2860.38,credit_card,south,13,7.4,0,0
102257,28,F,6,0,2035.52,premium,5176.34,bank_transfer,south,6,7.5,0,0
102258,63,F,3,0,2859.75,basic,2907.48,cash,east,1,7.9,0,1
102259,33,M,0,1,2280.37,standard,3282.02,bank_transfer,west,0,6.7,0,0
102260,18,M,3,1,1614.15,basic,2462.73,credit_card,north,1,6.4,0,0
102261,80,F,13,1,1046.55,premium,5246.31,bank_transfer,south,12,4.0,0,0
102262,38,F,15,0,596.23,basic,2862.72,credit_card,west,17,5.3,0,0
102263,47,F,6,1,3966.53,standard,3111.34,credit_card,west,7,6.0,0,0
102264,30,F,9,3,1003.4,standard,3544.6,bank_transfer,east,11,2.8,0,1
102265,51,M,9,0,8292.46,basic,4240.54,credit_card,north,11,5.8,0,0
102266,21,F,3,0,4552.16,basic,3157.42,cash,west,5,7.3,0,0
102267,45,M,11,0,967.29,standard,3737.87,credit_card,west,10,4.8,0,0
102268,76,F,5,1,2679.07,standard,2745.73,credit_card,east,7,7.8,1,0
102269,44,F,12,1,1100.33,standard,2279.65,credit_card,south,11,9.2,0,0
102270,42,F,0,1,2684.51,standard,3446.72,credit_card,north,1,6.7,0,1
102271,20,M,7,1,1718.58,basic,3277.78,credit_card,south,8,5.8,0,0
102272,42,M,15,0,76.15,standard,3203.73,credit_card,east,13,8.1,0,0
102273,37,F,4,1,8767.24,basic,2822.06,credit_card,north,6,7.4,0,1
102274,51,F,6,1,1266.77,basic,3279.45,credit_card,north,8,5.6,0,0
102275,43,F,2,0,1177.76,basic,2217.25,credit_card,north,0,6.2,0,0
102276,22,M,1,0,6563.82,standard,2538.95,bank_transfer,west,0,6.3,0,0
102277,78,M,1,0,951.0,standard,2770.95,credit_card,east,3,8.4,0,0
102278,26,F,19,1,1258.47,standard,3545.9,cash,west,21,5.1,0,0
102279,67,F,9,1,483.23,standard,3362.83,bank_transfer,east,10,7.1,0,0
102280,23,F,19,0,7241.0,standard,3652.17,bank_transfer,west,18,7.0,0,0
102281,77,M,8,3,10940.15,basic,3109.63,credit_card,south,7,6.2,0,0
102282,61,F,17,1,2429.81,standard,3628.07,credit_card,east,18,5.7,0,0
102283,28,M,5,5,16567.56,premium,4585.07,cash,west,4,4.4,1,1
102284,83,F,19,1,7326.17,basic,3187.27,bank_transfer,east,17,7.5,0,0
102285,64,F,5,0,6375.72,premium,4708.5,credit_card,north,7,5.5,0,0
102286,20,M,9,2,2918.12,standard,3373.84,credit_card,west,9,4.6,1,1
102287,47,M,8,0,3513.0,standard,2951.2,credit_card,east,6,3.0,0,1
102288,38,F,8,2,2839.97,standard,3390.35,credit_card,north,9,8.2,0,0
102289,45,F,2,1,1859.69,basic,3193.88,bank_transfer,east,3,6.3,0,0
102290,79,M,11,1,2547.32,premium,5169.3,credit_card,south,12,6.7,0,0
102291,50,M,10,0,4309.65,premium,4888.6,credit_card,north,10,8.6,0,0
102292,52,F,13,0,178.18,premium,5371.64,cash,east,11,7.0,0,0
102293,69,F,18,0,5666.85,basic,3310.75,bank_transfer,west,18,5.9,0,0
102294,51,M,9,0,6308.95,standard,3507.19,bank_transfer,east,11,6.9,0,0
102295,58,F,18,1,3978.35,standard,2651.48,credit_card,south,19,7.9,0,1
102296,68,M,4,0,5164.31,standard,3105.94,credit_card,west,4,6.9,0,1
102297,64,M,8,0,734.49,basic,2983.63,bank_transfer,north,10,7.2,0,0
102298,75,M,0,2,1547.08,premium,4746.2,bank_transfer,south,2,5.6,0,1
102299,74,F,14,0,5379.08,basic,3870.98,bank_transfer,west,16,6.8,1,0
102300,40,M,3,1,6533.74,standard,2837.73,credit_card,west,4,8.2,0,0
102301,65,F,6,2,8476.86,standard,2240.3,bank_transfer,west,5,4.5,0,0
102302,39,M,5,1,3901.46,standard,3316.48,credit_card,west,7,5.7,0,1
102303,34,F,14,2,10166.65,basic,3701.83,credit_card,west,13,8.5,0,1
102304,28,F,5,0,4841.7,standard,3283.64,credit_card,south,7,7.2,0,0
102305,32,F,6,1,3444.66,standard,2330.93,credit_card,south,6,4.3,1,0
102306,52,F,19,2,87.41,standard,3363.13,bank_transfer,south,21,9.2,0,0
102307,50,F,2,0,2976.24,basic,2676.33,credit_card,east,3,5.5,0,0
102308,33,F,12,1,1716.75,standard,3845.98,credit_card,east,13,2.5,0,0
102309,51,M,1,0,7580.08,premium,4852.81,credit_card,south,0,6.6,0,0
102310,83,M,2,0,1825.96,premium,5171.85,credit_card,south,1,5.9,0,0
102311,57,F,12,2,1037.43,basic,3346.26,credit_card,east,10,7.1,0,0
102312,45,M,8,0,12737.23,standard,3504.7,credit_card,north,8,9.1,0,0
102313,64,M,18,0,6582.43,basic,3952.32,credit_card,east,16,6.9,0,0
102314,56,M,17,0,6490.88,premium,5297.79,bank_transfer,west,19,8.2,0,0
102315,37,M,4,1,8335.18,basic,2612.29,bank_transfer,east,3,6.6,0,1
102316,18,F,9,1,9409.05,basic,3828.39,bank_transfer,east,10,8.4,0,0
102317,80,M,13,0,4103.48,standard,3067.79,cash,south,13,6.6,0,0
102318,84,F,16,1,3601.79,basic,3577.38,bank_transfer,south,17,4.1,0,0
102319,21,F,2,0,2533.6,standard,2883.62,bank_transfer,south,1,6.7,0,0
102320,75,F,6,1,3402.98,standard,3084.42,credit_card,west,4,2.3,0,0
102321,42,M,8,0,9205.62,standard,2553.12,credit_card,west,8,5.9,1,0
102322,64,M,4,1,7046.74,standard,3015.15,credit_card,south,3,5.4,1,1
102323,55,F,3,1,12599.63,premium,5244.7,bank_transfer,north,4,5.1,0,0
102324,32,F,2,0,108.99,basic,2684.85,cash,east,4,8.5,0,0
102325,80,F,12,1,10439.51,standard,3732.51,credit_card,north,14,6.0,0,0
102326,38,M,8,1,11176.69,basic,3775.82,credit_card,south,10,7.2,0,1
102327,74,F,6,0,580.33,basic,3152.17,bank_transfer,east,4,6.7,0,0
102328,70,F,7,0,8046.01,basic,3298.64,credit_card,south,8,7.3,0,0
102329,63,M,9,0,5163.66,basic,3325.71,cash,north,9,5.5,0,0
102330,31,F,0,1,1875.13,standard,2819.83,cash,north,0,6.4,0,0
102331,34,F,19,1,6158.94,basic,3099.56,credit_card,south,21,8.8,0,0
102332,56,F,0,0,3430.23,standard,2683.29,credit_card,north,2,5.1,0,0
102333,26,M,18,0,7815.73,basic,2879.94,bank_transfer,south,16,9.8,0,0
102334,23,F,1,1,15944.71,standard,2783.35,bank_transfer,south,3,8.5,1,0
102335,40,F,11,0,3370.49,basic,3624.55,cash,north,9,6.6,0,0
102336,76,F,12,1,4479.82,basic,3047.0,credit_card,north,10,7.4,0,1
102337,63,F,13,0,11172.16,standard,3473.69,bank_transfer,south,11,7.5,0,1
102338,55,F,4,0,639.3,standard,3272.02,credit_card,south,6,5.2,0,0
102339,31,F,2,0,1710.31,basic,3082.19,credit_card,south,4,7.4,0,1
102340,79,F,16,1,4149.32,basic,3434.52,credit_card,east,16,6.4,0,0
102341,52,M,0,1,1770.72,basic,2525.94,bank_transfer,north,0,5.6,0,0
102342,36,M,13,1,9618.94,standard,3297.54,credit_card,west,12,7.7,0,0
102343,47,M,5,1,681.15,basic,2862.45,credit_card,north,6,5.4,0,0
102344,42,M,16,1,639.51,standard,3805.75,credit_card,north,14,5.6,0,0
102345,57,M,3,0,1557.53,standard,3241.58,credit_card,west,2,5.0,0,1
102346,31,M,5,1,2942.57,basic,3418.12,bank_transfer,north,3,5.8,0,0
102347,43,F,0,0,757.08,basic,2935.8,bank_transfer,north,2,9.4,0,0
102348,39,M,8,0,714.96,standard,2860.41,credit_card,south,10,5.9,0,1
102349,65,M,3,0,4337.85,standard,2964.93,credit_card,south,3,8.3,0,0
102350,68,M,8,0,1102.17,standard,2541.8,cash,east,8,6.7,0,0
102351,20,F,8,0,5698.41,standard,2798.65,credit_card,west,6,7.2,0,1
102352,59,M,12,1,6505.46,basic,2686.59,bank_transfer,north,14,3.9,0,0
102353,36,M,16,0,7073.05,standard,3221.32,credit_card,west,14,8.4,0,0
102354,45,M,2,1,877.8,basic,3383.18,credit_card,south,1,5.7,1,1
102355,62,F,5,3,8135.04,standard,2984.8,bank_transfer,west,3,5.7,0,1
102356,80,F,19,2,10011.72,standard,2933.48,cash,west,19,6.5,0,0
102357,36,F,14,0,2696.96,basic,3505.5,credit_card,north,15,8.0,0,0
102358,64,M,13,1,5749.95,standard,2556.87,bank_transfer,east,12,5.9,0,0
102359,31,F,12,0,4546.48,standard,2759.32,credit_card,east,12,3.8,0,0
102360,55,F,8,1,3488.62,basic,3270.32,credit_card,east,10,8.6,1,0
102361,70,M,14,1,2271.11,standard,3727.18,credit_card,west,12,8.8,0,0
102362,78,M,13,0,1199.37,premium,5180.53,bank_transfer,south,13,6.0,0,0
102363,53,M,3,2,9823.02,premium,4320.91,credit_card,east,3,7.1,1,0
102364,57,F,10,0,5375.33,standard,3243.02,credit_card,west,12,6.7,0,0
102365,47,M,1,1,6451.78,standard,3772.33,bank_transfer,west,2,8.7,0,0
102366,26,M,15,0,85.49,basic,3701.27,cash,north,17,6.6,0,1
102367,81,M,18,2,4291.63,standard,3140.24,credit_card,east,16,4.8,0,0
102368,50,F,15,0,8728.01,basic,3173.26,credit_card,east,17,5.3,0,0
102369,69,F,6,1,2339.37,basic,3344.27,credit_card,west,4,6.6,0,0
102370,31,F,10,1,7176.57,standard,3408.64,credit_card,east,12,6.4,0,0
102371,70,F,11,1,1891.54,standard,2543.96,bank_transfer,north,12,9.5,0,0
102372,76,M,3,1,1581.25,standard,3093.94,bank_transfer,north,1,3.9,0,0
102373,58,M,15,2,14158.78,standard,3838.95,credit_card,east,13,4.5,0,0
102374,25,M,15,0,1650.18,standard,3241.76,credit_card,west,15,5.2,0,0
102375,19,F,6,4,1021.85,basic,2995.02,bank_transfer,south,8,2.6,0,0
102376,58,F,12,0,5982.56,standard,3931.76,credit_card,south,12,5.4,0,0
102377,72,F,4,0,9249.12,basic,3088.33,credit_card,south,3,8.3,0,0
102378,33,M,0,0,631.74,standard,3292.58,credit_card,east,0,2.8,0,0
102379,79,M,4,0,5927.71,basic,3398.83,credit_card,east,5,6.9,0,0
102380,65,M,13,2,2995.9,standard,3351.02,credit_card,south,14,8.4,0,0
102381,47,F,10,1,5383.19,basic,2882.06,credit_card,south,8,6.4,1,0
102382,29,F,1,1,1136.76,standard,2310.57,credit_card,south,1,5.5,0,0
102383,52,F,17,1,2684.73,premium,5056.32,credit_card,west,15,6.6,0,0
